YSK4,ZKB3,CDC4,OVU3,GIB11,SAC4,URA11,OYC11,QJB3,UKK11,VYE4,EVH4,YTH11,URF3,ILC4,ZDN4,BIG11,MCA4,RRZ4,KEQ11,RZC4,HLD11,FUP4,JLI4,DJI3,BCM4,EZN11,HAC3,KQQ3,PFZ4,FCW3,XDA3,TFJ4,NFW3,JYH3,FMT3,LPL3,BSH4,ZUG11,CWF3,VJH4,GVV3,FJE11,QQC11,XMU4,CGD4,UDS3,LPI4,KWQ3,FAF4
937.51,474.59,810.13,417.32,265.38,384.05,852.47,1765.06,1361.2,3429.35,1183.34,16406.18,391.43,167.73,1075.0,339.35,690.11,575.4,484.86,277.4,2780.84,162.39,430.42,505.42,874.82,661.3,415.07,27745.4,419.94,1276.5,362.45,525.91,128.22,239.38,8714.32,41855.42,824.51,375.37,1527.2,4731.53,388.29,243.63,10960.2,1756.36,361.82,595.55,311.75,847.71,407.65,699.32
937.71,473.17,808.32,416.19,265.92,383.18,850.66,1780.56,1370.54,3438.63,1186.81,16566.31,386.37,164.68,1071.56,341.54,701.3,568.65,484.47,281.83,2742.23,158.21,430.99,503.57,877.4,672.81,411.69,27796.4,429.57,1263.54,360.79,525.21,128.23,239.91,8698.33,42367.01,812.35,375.72,1527.5,4721.81,384.0,246.16,11150.45,1773.58,365.54,587.59,316.0,847.93,407.24,698.93
925.91,476.72,818.75,421.91,267.5,381.84,833.53,1800.1,1360.72,3396.35,1207.1,16672.98,379.18,165.97,1066.53,345.99,699.83,569.94,482.2,284.15,2722.31,157.18,439.23,510.22,866.08,664.0,412.21,28124.32,427.52,1259.87,361.39,525.56,129.28,242.2,8732.73,42391.04,810.11,376.48,1522.09,4698.91,376.33,244.58,10984.35,1774.59,363.95,573.08,314.53,848.23,402.86,706.47
917.44,479.79,816.73,421.7,269.83,384.05,832.46,1803.43,1370.41,3433.96,1235.26,16764.78,380.12,165.09,1063.58,343.73,701.76,575.14,487.12,280.71,2701.27,155.31,440.52,514.34,860.19,660.76,411.65,27817.98,429.96,1264.71,362.36,527.58,128.62,239.62,8614.26,42365.8,820.74,379.93,1527.6,4745.73,372.14,242.39,11050.41,1743.05,362.63,579.12,316.28,836.56,403.76,708.69
903.19,475.27,798.49,418.22,270.85,380.62,837.61,1805.48,1355.75,3477.67,1241.03,16855.93,374.88,165.78,1082.62,341.0,698.03,579.21,481.63,279.91,2744.44,155.12,439.94,512.65,860.74,667.06,414.38,27984.83,426.55,1258.33,360.08,527.17,130.4,238.12,8588.75,42184.09,810.71,379.03,1523.03,4787.74,371.84,245.22,11168.39,1748.51,357.42,573.61,314.6,838.71,401.07,724.16
886.94,471.54,795.72,419.74,274.52,384.5,821.72,1777.13,1370.09,3499.49,1250.95,16796.74,375.08,166.14,1096.56,341.13,678.38,580.62,476.7,278.57,2694.05,154.74,437.39,511.23,861.58,664.5,418.2,27852.55,420.65,1243.89,355.9,525.36,131.5,240.34,8508.79,42279.89,814.43,379.38,1509.18,4850.12,364.29,247.3,11107.73,1775.55,357.7,566.29,316.73,839.21,399.22,727.74
899.34,469.15,790.69,414.85,269.77,384.92,818.31,1796.64,1365.42,3476.32,1228.74,17206.59,376.99,166.81,1105.52,343.24,674.46,579.27,471.14,280.1,2679.05,153.63,441.45,509.97,866.39,654.2,414.16,28261.95,419.24,1243.98,352.31,522.99,131.21,238.12,8459.81,42221.97,823.2,377.5,1517.35,4766.83,362.46,242.48,11188.86,1795.31,355.33,559.89,319.84,844.44,399.12,727.6
881.78,458.3,788.37,415.76,267.34,386.3,816.27,1818.22,1367.54,3458.23,1230.07,17234.76,377.82,166.5,1112.99,342.68,675.15,574.69,470.59,279.98,2630.82,157.2,446.53,509.37,869.89,658.62,411.21,27894.82,421.08,1231.96,355.64,525.7,132.59,238.11,8519.22,43010.44,847.63,369.18,1506.51,4772.13,365.05,240.06,11123.31,1832.82,355.97,561.08,318.46,830.67,403.49,723.12
886.43,452.99,787.61,409.54,266.41,380.65,811.61,1823.49,1392.22,3474.06,1209.03,17231.2,379.0,164.69,1125.53,347.13,667.4,566.1,473.33,273.49,2632.08,157.83,442.15,517.09,876.72,668.66,412.46,27468.32,420.27,1229.01,356.27,530.26,133.17,239.21,8577.28,43319.01,847.16,369.32,1523.43,4699.68,367.82,244.84,11241.59,1841.78,361.43,556.76,313.55,836.65,409.47,713.14
880.56,462.43,787.45,412.58,265.38,387.54,816.65,1847.06,1395.24,3518.85,1201.56,17294.0,376.81,167.18,1134.97,342.7,668.05,566.6,473.68,268.58,2673.57,159.4,450.95,511.25,879.12,664.93,416.7,27320.84,420.42,1235.89,361.02,536.68,132.59,239.74,8552.81,42797.2,844.5,370.92,1527.54,4758.48,369.99,246.01,11061.67,1851.19,361.32,553.71,313.9,834.58,408.26,712.13
872.77,462.97,792.83,422.68,266.84,390.11,816.26,1860.63,1375.81,3568.1,1214.39,17432.04,372.25,168.85,1117.59,341.05,677.0,560.11,472.89,269.02,2655.09,161.35,446.18,510.6,858.53,673.23,411.19,27672.26,416.41,1223.0,368.11,533.03,132.61,241.46,8522.69,42713.81,861.26,365.93,1532.92,4697.8,371.6,243.81,11035.35,1833.08,356.44,565.23,313.14,841.17,404.57,712.19
880.73,463.05,782.69,422.59,271.91,390.81,817.61,1872.97,1386.75,3566.71,1216.22,17490.0,372.31,170.15,1133.92,342.57,675.48,554.49,469.0,271.72,2642.23,159.87,445.85,507.76,859.03,679.83,419.8,27906.0,422.56,1213.88,366.46,526.32,134.05,242.73,8390.59,42486.84,859.94,372.13,1549.37,4678.06,369.81,242.17,11078.69,1830.76,355.65,558.58,314.39,834.03,406.93,704.21
859.77,452.69,792.1,422.45,272.64,392.61,808.33,1882.23,1387.13,3594.46,1225.62,17839.55,373.3,173.53,1146.48,335.1,680.18,552.26,468.95,266.94,2642.85,161.08,442.37,507.51,860.86,663.13,415.86,28077.02,420.43,1210.52,364.36,522.96,132.97,243.43,8408.74,43021.4,863.24,372.9,1550.53,4728.05,371.79,239.02,11114.13,1835.77,358.21,555.77,318.46,820.31,407.65,712.05
850.45,451.71,799.5,424.65,270.82,389.21,801.41,1880.81,1378.81,3601.52,1239.28,17466.74,368.45,173.44,1131.7,339.09,674.63,551.53,471.63,267.54,2657.35,159.34,435.65,497.41,872.47,668.78,413.58,27865.67,423.33,1227.73,359.38,521.99,132.95,243.24,8458.28,43504.63,876.31,363.75,1567.9,4789.44,376.24,236.48,11184.73,1840.26,359.79,549.2,316.5,825.28,403.28,719.61
841.25,443.39,811.81,431.62,269.12,388.91,806.32,1885.07,1371.17,3587.99,1268.0,17552.12,371.81,172.28,1116.4,337.38,669.15,553.48,471.46,267.29,2727.08,160.76,439.71,495.05,874.42,676.66,416.19,27818.2,427.15,1215.74,365.01,524.52,133.43,242.75,8525.0,43636.02,871.67,367.27,1557.39,4786.17,379.11,235.67,11021.75,1826.37,363.89,557.43,311.75,833.34,407.67,719.25
830.26,441.05,822.08,427.65,269.77,385.2,813.56,1872.12,1384.48,3609.8,1276.66,17461.01,374.91,173.14,1123.21,342.69,671.64,549.0,475.83,265.41,2690.04,159.77,439.04,491.23,869.85,683.98,420.31,27746.19,420.42,1192.11,364.16,520.99,135.81,246.76,8547.67,43420.89,867.38,363.74,1536.99,4815.99,371.97,233.77,10737.97,1826.56,362.15,554.55,309.66,835.84,410.32,712.21
835.79,451.98,821.08,431.56,275.6,387.77,815.86,1851.6,1372.63,3617.56,1268.62,17253.87,380.08,173.4,1118.62,340.52,666.98,559.37,479.62,263.25,2732.28,159.23,443.54,495.65,879.07,688.09,429.3,27655.99,416.48,1184.18,366.31,518.84,134.83,248.49,8586.06,43419.36,855.18,363.89,1542.05,4812.75,379.0,230.22,10600.03,1817.08,352.14,559.5,305.95,819.95,409.3,711.46
838.4,451.75,827.56,438.0,276.35,391.11,824.38,1852.0,1364.89,3623.38,1254.96,17204.14,379.52,173.23,1111.01,341.46,676.18,560.2,475.84,263.11,2708.13,157.95,443.6,492.59,888.15,691.83,431.88,28026.41,411.96,1195.87,367.04,523.72,136.5,245.83,8755.74,42243.49,841.94,364.18,1541.66,4816.63,373.89,231.31,10495.25,1852.95,350.61,563.79,300.98,819.57,407.86,715.16
839.67,457.58,824.99,439.53,276.33,399.01,832.79,1869.73,1387.41,3623.24,1262.0,17129.16,375.34,173.16,1112.87,342.16,678.63,563.28,480.92,262.61,2626.7,156.51,436.88,497.81,885.79,692.58,428.94,28099.13,408.52,1208.7,361.46,517.49,137.56,245.07,8870.28,42415.3,848.83,362.67,1533.64,4792.36,371.6,229.64,10515.78,1855.09,359.05,568.89,302.19,816.43,411.42,724.5
828.83,462.04,832.3,444.56,274.7,396.91,835.53,1869.44,1382.34,3588.87,1253.87,17079.8,374.14,174.2,1118.26,340.41,683.76,560.39,477.49,260.88,2584.52,155.36,436.94,505.29,894.84,697.16,436.56,28736.62,408.05,1185.39,364.92,517.74,139.1,245.48,8880.96,42241.28,861.55,360.82,1547.87,4788.71,364.41,229.52,10548.67,1878.79,360.68,561.41,303.0,832.1,415.69,740.77
824.69,474.04,831.78,436.91,278.81,404.57,835.55,1889.85,1368.87,3513.27,1259.64,17109.52,377.58,172.72,1103.39,344.35,693.94,561.87,483.35,263.05,2607.35,157.75,445.78,510.57,902.59,687.81,435.56,28115.75,412.17,1187.12,363.23,522.08,141.96,247.49,8842.43,42724.64,857.74,361.02,1548.64,4847.03,370.21,226.99,10692.67,1845.37,354.39,561.91,302.4,843.19,416.39,740.8
830.12,470.15,826.26,445.6,278.76,407.95,835.22,1870.49,1370.88,3471.9,1251.6,16902.24,377.31,174.48,1105.12,341.15,693.0,565.56,485.36,259.96,2594.57,160.03,447.33,509.76,897.67,693.18,440.7,28035.63,414.84,1182.33,366.89,524.94,139.71,247.07,8847.88,42317.97,833.88,361.97,1557.37,4738.65,366.14,227.78,10569.85,1830.75,351.38,570.13,303.8,848.66,415.23,755.26
834.48,470.29,813.46,438.5,279.17,404.2,834.5,1851.09,1345.79,3379.82,1257.79,16773.14,374.06,175.58,1103.4,338.27,681.84,553.25,482.11,259.25,2607.07,160.13,442.39,505.06,899.94,688.04,438.64,27677.69,413.45,1177.24,368.36,518.81,141.95,248.8,8905.49,41839.39,832.03,365.28,1561.82,4753.31,365.24,227.91,10495.23,1846.08,354.61,571.55,306.05,859.4,410.31,759.44
843.64,469.01,806.67,441.22,281.28,405.46,839.61,1856.72,1335.27,3391.47,1244.04,16884.6,371.72,175.9,1107.31,340.95,684.74,555.34,480.04,256.16,2637.72,159.88,451.71,508.19,908.7,685.13,427.84,28046.02,416.93,1175.43,365.09,524.02,140.46,248.6,8757.36,41751.04,847.94,365.8,1582.18,4815.36,366.73,229.76,10564.11,1844.14,354.6,584.91,304.07,861.87,412.04,755.82
842.8,465.01,810.86,440.59,282.68,410.16,822.38,1848.49,1322.66,3390.13,1264.0,16944.17,376.31,174.56,1118.77,340.63,679.32,549.9,475.8,257.34,2644.15,161.93,456.38,515.29,904.94,680.65,430.73,28061.17,421.87,1178.19,369.58,522.59,141.53,247.29,8767.19,42033.92,846.48,369.16,1592.67,4820.12,365.5,229.52,10488.47,1868.83,355.26,575.6,303.01,860.72,409.41,755.01
839.02,466.54,820.05,439.36,283.81,410.42,806.19,1831.44,1320.45,3382.89,1265.55,17188.78,378.86,174.86,1108.46,340.25,686.17,550.49,477.68,259.76,2657.69,164.82,460.72,513.56,898.46,677.4,435.92,28160.21,414.37,1192.19,363.1,530.53,140.94,243.44,8654.24,41865.69,852.02,368.65,1596.37,4871.21,363.08,230.14,10476.68,1829.4,355.23,588.67,301.8,852.2,408.61,765.15
844.42,470.96,824.08,431.71,284.63,410.38,806.41,1815.75,1318.43,3394.27,1276.84,17090.41,377.05,170.75,1134.31,342.93,693.15,547.74,477.43,259.79,2638.85,164.67,452.9,510.73,901.98,687.98,444.27,28359.0,413.31,1177.97,362.54,534.13,139.97,246.05,8681.24,41953.83,856.75,373.46,1623.86,4876.46,365.44,230.45,10462.3,1833.34,355.13,595.08,306.91,849.81,410.63,753.69
846.18,468.82,833.55,437.86,282.71,416.1,807.19,1820.67,1326.96,3427.42,1279.09,17119.61,372.94,169.37,1111.31,339.57,698.67,542.07,486.01,256.32,2626.78,165.71,443.3,515.22,891.14,676.42,436.34,28336.14,414.89,1181.89,358.94,531.64,139.25,242.72,8662.03,41478.5,849.03,372.61,1592.91,4934.64,366.1,225.79,10760.98,1845.7,362.26,602.16,312.11,856.53,410.96,758.27
850.17,462.74,829.97,441.87,284.68,416.21,811.62,1806.04,1327.64,3441.56,1277.0,17278.04,377.23,168.57,1091.15,335.83,693.55,550.25,489.12,255.03,2614.15,167.35,444.8,519.06,895.29,673.42,436.0,27807.24,428.05,1178.38,359.0,540.1,138.21,240.78,8640.99,41776.65,851.47,371.43,1574.34,4907.92,366.09,226.23,10720.02,1843.65,354.8,606.58,315.39,851.93,413.79,760.49
855.36,466.91,833.2,445.32,286.4,420.24,811.59,1821.16,1310.62,3469.6,1274.07,17167.76,377.07,167.43,1078.82,334.85,690.54,546.9,484.9,251.45,2618.44,164.82,441.84,517.41,892.45,671.43,441.79,27714.06,428.48,1166.29,361.25,529.42,138.34,239.13,8711.98,41965.75,841.52,371.46,1596.39,4913.41,362.87,226.12,10653.06,1849.59,355.55,608.53,318.86,861.2,418.16,765.86
845.8,462.95,829.44,446.36,284.26,419.47,797.05,1796.19,1307.16,3455.76,1263.05,17006.0,372.61,166.73,1084.7,332.25,695.65,548.01,487.81,248.67,2634.54,166.26,449.67,511.72,891.53,668.01,445.69,27884.88,428.57,1160.6,362.44,544.87,136.16,241.42,8795.89,41225.24,843.39,374.01,1604.33,4924.98,355.91,225.04,10632.09,1855.71,356.58,604.41,309.99,852.85,416.76,773.26
842.36,468.92,817.31,439.24,280.73,416.94,804.35,1794.94,1300.39,3485.25,1256.56,16886.97,374.15,166.83,1088.44,337.68,694.07,546.67,478.53,249.46,2640.77,165.05,451.06,508.93,891.5,666.2,438.08,27983.0,419.5,1148.19,367.03,548.73,137.35,239.26,8809.52,41391.92,844.31,373.04,1594.28,4986.07,351.72,223.59,10586.86,1872.25,354.4,603.05,310.46,862.8,409.94,776.46
840.2,471.97,814.67,434.53,284.13,417.54,818.84,1751.18,1298.09,3469.52,1276.09,16976.33,374.81,169.95,1079.83,338.83,698.57,554.83,482.5,249.94,2637.5,164.59,454.15,510.95,897.12,668.21,437.53,28061.59,420.81,1141.31,364.28,553.09,138.4,238.1,8889.43,41435.73,851.03,374.04,1583.06,4993.89,349.01,221.64,10682.65,1854.72,354.5,613.38,310.9,846.01,415.4,777.21
836.06,472.55,805.52,438.25,285.75,415.83,824.78,1756.69,1321.28,3429.23,1286.27,16688.81,370.08,170.32,1067.76,338.07,708.84,554.56,489.85,249.37,2613.86,163.55,454.1,509.19,890.44,664.04,436.64,27764.42,423.28,1162.26,357.62,540.21,139.17,242.21,8778.34,41637.44,837.14,371.98,1599.95,4971.69,345.31,223.82,10738.51,1857.88,351.68,610.44,308.95,860.91,410.72,777.57
837.51,465.89,800.92,443.52,284.45,416.96,823.13,1734.64,1307.51,3407.02,1286.99,16667.52,372.81,169.38,1063.25,342.91,709.03,549.95,491.46,253.69,2589.03,166.55,450.62,507.92,883.3,663.75,434.75,27736.87,419.19,1153.32,357.16,544.64,135.56,246.67,8655.42,41270.09,840.87,370.08,1628.72,4921.89,344.02,222.26,10758.77,1845.56,351.83,597.82,314.95,861.62,404.2,782.21
842.93,463.27,795.87,439.74,287.9,416.91,840.22,1728.68,1299.7,3380.82,1309.68,16578.06,366.54,169.92,1066.44,344.22,706.1,545.23,494.84,247.41,2583.17,166.7,454.3,512.71,874.26,659.31,433.72,27713.15,423.25,1159.69,355.59,532.24,135.8,250.84,8690.33,41748.16,842.94,366.22,1615.37,5030.29,340.16,223.85,10756.99,1860.52,354.4,596.45,319.84,851.92,403.91,784.03
857.91,459.25,786.76,442.39,287.71,412.8,853.32,1722.1,1319.67,3351.89,1313.59,16604.73,366.86,169.68,1072.31,337.45,707.35,538.87,494.57,244.4,2590.39,164.0,458.04,515.53,862.61,652.22,436.6,27816.32,419.58,1184.63,355.2,524.18,135.96,252.14,8870.04,42195.37,859.7,368.25,1608.52,5066.78,339.13,222.64,10727.46,1832.11,352.68,593.35,317.69,852.12,402.91,767.94
848.0,459.69,777.96,444.57,284.88,416.86,867.33,1723.19,1332.42,3352.35,1334.07,16314.55,365.9,167.67,1068.28,338.03,702.03,538.24,494.06,244.75,2589.66,163.92,457.36,517.23,878.84,640.94,433.75,28283.07,418.7,1198.4,357.11,508.16,137.52,258.95,8878.88,42138.26,859.65,367.76,1604.49,5035.0,340.41,222.09,10599.59,1816.56,353.4,602.23,318.5,841.9,407.25,763.25
840.59,465.21,759.74,439.28,288.81,417.12,878.47,1723.68,1323.96,3358.66,1338.42,16427.67,365.08,165.81,1055.11,340.34,684.81,538.75,491.15,245.05,2568.72,164.54,457.0,522.54,875.17,637.36,438.22,28429.65,420.94,1205.36,356.42,507.27,136.04,257.85,8943.27,41952.44,851.1,362.89,1578.75,4959.62,346.59,220.49,10587.15,1811.76,356.47,613.53,315.77,834.68,414.37,764.43
843.96,473.08,770.64,442.55,287.88,416.74,874.54,1735.54,1319.81,3342.19,1340.5,16526.31,359.13,161.96,1037.92,341.76,688.74,540.66,479.87,240.85,2592.86,167.49,448.82,526.44,878.74,626.67,436.99,28772.08,423.39,1218.87,354.9,503.17,135.0,261.25,9005.69,41845.4,844.03,367.8,1571.05,4887.79,348.69,220.58,10450.98,1817.2,359.89,612.77,310.57,843.06,418.36,762.16
849.82,474.29,764.71,444.87,291.58,419.32,883.26,1739.99,1346.17,3309.45,1355.4,16492.26,352.36,164.77,1043.06,343.8,687.31,526.46,484.17,243.19,2592.39,167.66,448.09,519.23,864.92,623.65,438.73,28567.24,414.52,1213.59,348.87,504.32,136.64,260.55,9082.76,41493.85,830.48,364.89,1579.22,4963.25,350.95,220.88,10702.18,1814.64,358.0,613.04,306.55,850.68,419.38,769.35
853.44,476.49,765.64,443.07,297.07,424.98,886.3,1719.82,1333.89,3308.14,1348.37,16682.36,354.04,166.99,1033.61,342.65,688.78,528.89,480.92,246.79,2550.35,168.51,438.12,514.31,872.19,624.89,438.73,28690.29,414.24,1210.05,352.06,504.45,136.63,256.74,9197.06,42015.69,830.31,370.53,1579.96,4904.07,350.4,218.87,10771.17,1800.07,361.09,606.88,310.11,851.17,418.37,763.84
848.07,470.63,760.4,445.59,297.86,427.8,861.99,1716.51,1331.58,3360.64,1352.47,16674.91,353.41,164.45,1013.6,344.17,693.38,528.98,483.19,245.54,2520.98,167.17,438.88,516.77,870.0,622.69,437.28,28988.46,413.51,1211.06,359.39,507.5,138.68,253.03,9158.65,42843.47,836.49,365.58,1571.31,4861.72,354.88,216.65,10618.73,1815.16,359.88,610.17,307.65,851.46,425.44,767.5
852.49,475.91,758.12,441.37,297.79,430.48,863.96,1680.72,1331.41,3363.48,1339.21,16662.62,354.15,162.89,997.34,345.2,679.68,527.82,489.08,246.04,2507.15,164.61,441.78,511.96,867.02,614.26,443.06,29108.87,407.35,1205.42,357.98,519.15,138.75,252.57,8927.18,42616.74,834.77,365.23,1576.83,4873.39,356.65,218.74,10619.48,1800.82,363.91,614.94,304.09,835.9,422.09,754.25
847.36,478.1,755.99,438.4,299.14,432.51,876.05,1659.65,1321.37,3371.26,1325.31,16766.65,345.79,162.3,1006.78,344.9,684.11,527.39,489.22,247.47,2446.1,166.96,441.51,517.3,869.0,614.54,443.55,29348.03,402.43,1197.3,358.54,531.43,138.6,255.11,8961.32,43375.83,834.47,362.97,1568.89,4883.13,359.25,219.82,10525.46,1791.71,369.37,609.2,305.01,848.16,423.09,741.69
844.9,481.41,752.14,440.46,292.48,431.97,890.48,1678.67,1302.62,3378.6,1317.24,16639.76,349.84,164.72,990.51,340.65,698.03,526.75,491.11,247.16,2428.49,167.06,442.59,519.28,866.95,633.72,451.18,29387.92,401.67,1195.37,358.2,535.12,138.04,251.49,9006.82,43304.07,839.92,370.16,1562.28,4966.54,357.18,223.18,10470.14,1745.06,360.58,608.09,301.91,843.46,420.31,729.63
849.08,480.9,763.96,440.73,293.64,428.86,889.4,1682.45,1327.62,3426.85,1328.89,16614.82,347.14,160.82,986.55,336.62,706.45,532.39,499.73,253.66,2373.08,166.35,442.85,516.38,853.14,627.8,449.17,29310.82,397.58,1193.19,358.05,526.88,136.78,246.43,9002.37,42444.25,831.27,374.36,1551.98,4936.65,355.32,221.66,10425.62,1782.65,362.11,605.67,302.29,842.76,419.38,708.22
843.02,477.74,770.78,436.1,296.46,427.7,894.7,1689.61,1327.28,3426.92,1359.21,16317.26,351.21,159.06,989.48,332.38,699.74,535.9,501.46,255.36,2404.68,166.89,439.93,519.82,835.11,620.98,441.62,29161.13,400.26,1189.51,355.85,528.14,136.98,249.86,9103.0,42487.42,829.88,375.54,1579.62,4995.08,361.87,218.93,10415.34,1767.23,365.26,601.93,301.09,835.2,415.1,719.0
852.12,483.5,764.34,431.06,297.34,428.57,895.3,1716.74,1331.68,3436.39,1382.47,16517.25,355.86,160.92,999.72,332.42,692.61,536.9,499.18,251.98,2411.43,167.62,437.12,523.01,834.03,617.08,443.5,29202.96,394.59,1187.22,353.24,531.16,136.48,249.07,9095.24,42717.64,828.87,373.17,1574.72,4958.24,354.94,222.52,10270.17,1739.7,365.97,587.14,301.17,825.6,414.01,725.21
857.7,485.74,769.3,430.89,293.84,421.88,890.24,1753.02,1339.47,3459.39,1378.35,16557.46,354.17,158.6,1003.13,336.75,696.26,540.3,503.06,252.75,2406.64,169.65,437.63,524.51,840.76,610.27,439.14,29546.47,394.1,1200.26,352.48,531.14,136.43,247.99,9004.8,42387.88,829.73,378.96,1576.18,4961.72,354.45,223.23,10212.31,1709.28,360.09,589.52,299.85,830.17,420.93,716.74
861.97,481.84,762.17,437.69,299.99,428.8,885.8,1740.9,1325.9,3470.73,1392.37,16510.92,358.08,156.88,1018.11,337.16,690.14,535.43,502.76,248.23,2380.85,167.77,438.4,527.09,839.86,614.64,439.03,29653.61,390.77,1208.96,346.04,535.16,136.23,251.03,9052.51,42253.47,838.31,384.24,1562.52,4924.65,355.65,219.94,10019.89,1687.41,354.93,583.34,302.65,826.58,414.19,712.11
875.2,483.93,761.95,436.61,303.34,429.07,882.72,1746.07,1323.84,3464.68,1407.01,16487.32,360.46,157.2,1003.75,336.25,689.95,543.43,496.61,246.17,2444.98,167.62,446.76,530.06,834.01,623.32,432.53,29313.26,389.33,1207.3,344.45,544.01,136.31,255.78,9034.09,42041.81,836.69,385.5,1577.25,5006.19,357.53,221.8,10008.71,1694.77,354.86,588.28,298.57,833.13,413.78,714.98
872.86,488.41,771.63,448.31,303.32,430.72,881.73,1756.15,1322.63,3491.68,1413.63,16484.21,352.96,158.92,1015.65,333.11,675.73,543.5,494.46,247.94,2424.94,168.92,446.02,525.44,833.12,628.32,432.95,29725.41,394.75,1194.18,346.02,539.55,137.77,258.35,8854.71,42007.33,838.38,379.28,1586.64,5009.79,357.88,223.09,10039.01,1678.3,354.34,594.66,292.95,833.12,404.68,713.67
870.61,479.88,762.45,450.18,303.08,428.52,877.61,1746.39,1344.56,3474.94,1411.02,16427.7,345.65,159.24,1019.58,338.18,673.69,547.96,499.3,247.25,2444.96,170.67,446.84,528.88,822.14,644.06,429.84,29379.21,396.4,1195.23,343.09,538.63,137.71,251.76,8840.31,41666.02,839.89,384.45,1573.04,4918.45,360.25,220.65,10043.11,1690.81,352.09,594.4,289.8,826.43,400.01,710.54
845.31,479.97,755.42,453.71,302.2,427.77,877.21,1733.21,1349.91,3499.7,1415.51,16360.17,347.46,162.65,1016.47,340.54,667.55,546.4,495.04,248.33,2450.15,168.48,434.97,528.71,807.82,646.47,437.98,29325.92,399.56,1200.33,345.76,540.33,136.16,251.41,8782.0,41403.67,818.56,378.36,1539.86,4929.84,358.28,220.79,10053.74,1696.22,354.83,593.07,296.37,808.58,403.66,713.15
836.67,481.28,758.07,453.65,303.69,430.63,876.08,1729.86,1345.82,3435.19,1411.86,16075.16,341.08,162.5,1009.81,343.91,672.35,547.2,493.21,245.29,2448.08,168.44,437.41,525.5,807.04,649.98,441.28,29172.34,397.44,1218.08,348.44,537.35,135.67,253.95,8884.36,40867.78,802.22,378.86,1541.8,4872.62,361.67,223.57,10022.59,1685.48,354.16,600.75,296.64,821.48,398.15,705.05
835.6,477.92,750.13,455.01,298.24,428.09,876.82,1708.2,1342.99,3438.72,1428.52,15836.34,342.04,163.88,1015.93,342.31,674.43,544.55,492.66,250.18,2431.56,166.31,437.64,526.9,815.01,650.46,437.41,29107.98,398.39,1233.04,344.14,533.35,136.72,253.65,9032.44,41433.0,791.99,370.91,1559.54,4920.94,359.77,221.88,9968.11,1679.34,356.16,613.45,289.44,823.2,394.59,706.38
824.73,476.92,749.65,456.97,300.83,432.69,880.6,1686.36,1342.8,3427.31,1429.26,15966.04,345.55,158.37,1013.86,337.63,673.45,552.69,494.56,252.15,2407.7,163.81,436.58,518.86,829.24,654.05,444.89,28988.12,401.59,1246.64,347.91,535.3,137.68,254.67,9018.3,41061.63,787.06,366.1,1568.15,4863.22,358.35,222.2,10042.38,1688.0,352.91,614.76,285.22,816.83,390.37,708.32
836.12,466.47,758.36,454.92,302.65,427.95,877.65,1704.15,1349.32,3458.65,1455.4,16079.24,345.3,158.09,1011.1,333.55,674.78,560.12,502.08,252.65,2401.82,162.77,443.89,523.94,829.99,650.56,447.17,28934.99,403.62,1237.78,343.02,533.59,135.31,258.02,8934.73,42173.07,797.38,367.01,1556.51,4912.7,360.3,222.01,9876.7,1671.33,355.38,609.73,285.24,812.01,397.36,715.32
838.7,467.22,756.58,455.9,300.29,429.39,879.85,1712.39,1337.13,3454.88,1425.73,16220.97,343.4,156.6,1016.45,333.44,683.2,553.45,499.71,251.99,2359.59,161.79,441.23,519.36,842.34,655.7,444.6,28976.89,400.56,1227.05,345.48,542.2,137.38,261.8,8925.13,42339.8,793.54,364.82,1576.02,4913.59,366.33,218.84,9815.76,1674.14,348.93,611.35,279.89,795.83,401.09,719.01
845.09,474.03,749.4,452.82,299.0,434.37,875.96,1735.93,1338.13,3469.16,1439.55,16250.39,345.23,157.28,1018.71,327.88,676.22,553.33,497.55,255.23,2389.59,165.78,437.53,520.66,840.11,658.14,443.25,28852.62,389.97,1222.94,346.95,548.29,137.49,259.14,8942.74,41927.17,785.47,360.95,1583.04,4969.54,366.31,218.26,9826.09,1668.67,354.19,608.5,284.85,789.99,400.49,715.0
